FileName,SPDXID,LicenseConcluded,LicenseComment,LicenseInfoInFile,FileCopyrightText
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/QueryReportFormatter/report031.txt,SPDXRef-item8479,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.2/data.tar.gz/data.tar/data/mysql/proc.MYI,SPDXRef-item6497,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow032.txt,SPDXRef-item8749,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/index_stats.frm,SPDXRef-item6669,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_innodb_buffer_stats_by_table.result,SPDXRef-item5522,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-show-grants/samples/column-grants-combined-80.txt,SPDXRef-item6973,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow008.txt,SPDXRef-item8715,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/procedures/statement_performance_analyzer.sql,SPDXRef-item5886,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/fingerprints/getmore_3.4.12,SPDXRef-item9474,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/performance_schema/events_statements_current.frm,SPDXRef-item5813,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/func.MYI,SPDXRef-item5020,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow034.txt,SPDXRef-item8745,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/user_summary_57.sql,SPDXRef-item6123,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/mysql/slave_worker_info.frm,SPDXRef-item5200,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-mongodb-summary/test/sample/ismaster.json,SPDXRef-item9700,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/count_3.2.19,SPDXRef-item9288,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.2/data.tar.gz/data.tar/data/mysql/column_stats.MYI,SPDXRef-item6514,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/WeightedAvgRate.pm,SPDXRef-item9885,NOASSERTION,,"GPL-2.0 AND Artistic-1.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/replication_applier_status_by_worker.frm,SPDXRef-item5345,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/plugin.MYI,SPDXRef-item5755,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_user_summary.result,SPDXRef-item5525,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/License.txt,SPDXRef-item8984,NOASSERTION,,"AGPL-3.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/host_summary_by_file_io.sql,SPDXRef-item6111,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow033-rtm-interval-30s.txt,SPDXRef-item7669,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/join_temporary_with_where_distinct.sql,SPDXRef-item7941,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/time_zone_transition_type.frm,SPDXRef-item6536,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/004/fio-001_original_output,SPDXRef-item8256,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/mongolib/proto/network.go,SPDXRef-item9203,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/general_log.CSV,SPDXRef-item4995,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/make-barebones,SPDXRef-item9086,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/time_zone.MYI,SPDXRef-item6889,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/ansi_quotes.t,SPDXRef-item7909,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/time_zone.frm,SPDXRef-item6871,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/find_with_sort_3.0.15,SPDXRef-item9385,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/expected_output_temp004.txt,SPDXRef-item7568,NOASSERTION,,"LicenseRef-GPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-diskstats/expected/sample_int_diskstats-003.txt,SPDXRef-item8033,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/geonear_3.6.2,SPDXRef-item9360,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/sys/host_summary_by_statement_latency.frm,SPDXRef-item5147,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-usage/samples/out/drop-table-if-exists.txt,SPDXRef-item7055,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/statements_with_full_table_scans.sql,SPDXRef-item5622,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/README.md,SPDXRef-item9677,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.1/system_idb_tables.sql,SPDXRef-item6425,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/uppercase_names.sql,SPDXRef-item8504,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/functions/format_path.sql,SPDXRef-item5706,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow002_report.txt,SPDXRef-item7663,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/findandmodify_3.0.15,SPDXRef-item9295,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/TCPRequestAggregator.t,SPDXRef-item8886,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/events_waits_current.frm,SPDXRef-item5305,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-fk-error-logger/samples/fke_tbl.sql,SPDXRef-item8140,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.5/data.tar.gz/data.tar/data/mysql/columns_priv.MYD,SPDXRef-item6835,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-kill/kill.t,SPDXRef-item7805,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/memory_global_total.sql,SPDXRef-item5664,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/samples/bug-918056-ddl.sql,SPDXRef-item7147,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/distinct_3.0.15,SPDXRef-item9371,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/i_s/innodb_buffer_stats_by_schema.sql,SPDXRef-item6080,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/docker-compose.yml,SPDXRef-item9117,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow007_explain_2-51.txt,SPDXRef-item7629,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/basics.t,SPDXRef-item7166,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/metrics.sql,SPDXRef-item6112,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/events_statements_history_long.frm,SPDXRef-item5272,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/df-mount-003.txt,SPDXRef-item8287,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/performance_schema/session_account_connect_attrs.frm,SPDXRef-item5832,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow024.txt,SPDXRef-item7658,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/group_3.4.12,SPDXRef-item9312,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/user.MYI,SPDXRef-item6909,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-kill/log_dsn.t,SPDXRef-item7799,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/fn_format_path.test,SPDXRef-item5465,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/procedures/ps_setup_disable_background_threads.sql,SPDXRef-item5368,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/performance_schema/events_statements_summary_by_host_by_event_name.frm,SPDXRef-item5821,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/profiles/geonear_3.0.15,SPDXRef-item9397,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/ResultIterator.pm,SPDXRef-item9819,NOASSERTION,,"GPL-2.0 AND Artistic-1.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/lib/ReadKeyMini.pm,SPDXRef-item9820,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/run.sh,SPDXRef-item9249,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/configs/mycnf-baron-002.txt,SPDXRef-item8521,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_statements_with_sorting.test,SPDXRef-item5961,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-diskstats/expected/disk_diskstats-002.txt,SPDXRef-item8042,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/pt-1728.t,SPDXRef-item7278,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/help_keyword.MYD,SPDXRef-item6632,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/tcpdump/tcpdump039.txt,SPDXRef-item8436,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/i_s/schema_auto_increment_columns.sql,SPDXRef-item5578,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/x_wait_classes_global_by_avg_latency.sql,SPDXRef-item6092,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/char-chunking/ascii.sql,SPDXRef-item8799,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp003/mysqld-instances,SPDXRef-item7504,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-pg-summary/models/slavehosts96.xo.go,SPDXRef-item9759,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-secure-collect/testdata/2018_03_05_13_29_55-innodbstatus1,SPDXRef-item9225,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/user.MYD,SPDXRef-item6598,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/functions/sys_get_config.sql,SPDXRef-item6205,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/tables_priv.MYD,SPDXRef-item5011,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/bin/pt-slave-delay,SPDXRef-item6939,NOASSERTION,,"Artistic-1.0 AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow007_explain_1-51.txt,SPDXRef-item7627,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/memory_global_by_current_bytes.sql,SPDXRef-item6120,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/use,SPDXRef-item5048,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/test-env,SPDXRef-item6933,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.4/data.tar.gz/data.tar/data/ib_buffer_pool,SPDXRef-item6233,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/r/mysqldump.result,SPDXRef-item6003,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
